"","5000","10000","15000","20000","25000","30000"
"2401_lkflag","0.0028(6e-04)","0.0051(9e-04)","0.0061(5e-04)","0.0064(7e-04)","0.0064(6e-04)","0.0069(4e-04)"
"2402_rbf","0.0103(0.0015)","0.0099(0.0018)","0.0099(0.0012)","0.0102(0.0012)","0.0098(0.001)","0.0101(0.001)"
"2402_lkflag","0.0041(0.0011)","0.0067(0.0014)","0.0078(9e-04)","0.0083(9e-04)","0.0087(7e-04)","0.0089(0.0011)"
"2501_rbf","0.0177(0.0082)","0.0206(0.008)","0.0177(0.0072)","0.0134(0.0032)","0.0145(0.0049)","0.0123(0.0041)"
"2501_lkflag","0.0067(0.005)","0.0297(0.0151)","0.0301(0.0127)","0.0238(0.0055)","0.0325(0.0062)","0.0319(0.0087)"
"2502_rbf","0.0165(0.0088)","0.0173(0.0088)","0.0173(0.0035)","0.0162(0.0046)","0.015(0.0045)","0.0122(0.0022)"
"2502_lkflag","0.0114(0.0089)","0.023(0.0118)","0.0317(0.0049)","0.027(0.0052)","0.0327(0.0064)","0.0305(0.0059)"
"2601_rbf","0.0167(0.0031)","0.0158(0.002)","0.0156(0.0018)","0.0145(0.0014)","0.0153(8e-04)","0.0154(0.001)"
"2601_lkflag","0.0043(0.0014)","0.0094(0.0014)","0.0105(0.0018)","0.0107(0.0012)","0.0111(8e-04)","0.0115(6e-04)"
"2602_rbf","0.0103(0.003)","0.0111(0.0013)","0.0115(0.0013)","0.0113(0.0016)","0.0112(0.0016)","0.0119(9e-04)"
"2602_lkflag","0.0042(0.0021)","0.0065(0.0013)","0.0085(0.0011)","0.0081(0.001)","0.0086(0.001)","0.0093(9e-04)"
"2611_rbf","0.0316(0.0106)","0.0311(0.0104)","0.0292(0.0078)","0.0276(0.0036)","0.0243(0.005)","0.0224(0.0043)"
"2611_lkflag","0.0218(0.0081)","0.0355(0.0085)","0.0394(0.0086)","0.0423(0.0083)","0.0477(0.0092)","0.0449(0.0041)"
"2612_rbf","0.0444(0.019)","0.0411(0.0073)","0.0367(0.0045)","0.0398(0.0086)","0.0379(0.006)","0.0405(0.0041)"
"2612_lkflag","0.0174(0.0079)","0.0318(0.011)","0.0381(0.0077)","0.0374(0.0047)","0.0424(0.0058)","0.045(0.0046)"
"2701_rbf","0.0287(0.0132)","0.0259(0.0086)","0.0285(0.0071)","0.029(0.0046)","0.0258(0.0046)","0.0245(0.0037)"
"2701_lkflag","0.0171(0.0077)","0.032(0.0087)","0.0339(0.0107)","0.0384(0.0049)","0.0368(0.0059)","0.0403(0.0031)"
"2702_rbf","0.0224(0.012)","0.0238(0.0071)","0.0249(0.0057)","0.025(0.0059)","0.0217(0.004)","0.0216(0.0043)"
"2702_lkflag","0.0142(0.0112)","0.0268(0.0082)","0.034(0.0112)","0.0351(0.0064)","0.0355(0.0063)","0.036(0.0066)"
"3001_rbf","0.0149(0.0028)","0.0155(0.0023)","0.0155(0.0027)","0.0153(0.0011)","0.0155(0.001)","0.0143(8e-04)"
"3001_lkflag","0.0059(0.0015)","0.0124(0.0024)","0.0136(0.0021)","0.0149(7e-04)","0.0143(0.0015)","0.0151(9e-04)"
"3002_rbf","0.0132(0.0028)","0.0126(0.0017)","0.0134(0.0023)","0.0127(0.0019)","0.0128(0.001)","0.0134(0.0011)"
"3002_lkflag","0.0053(0.0027)","0.01(0.0014)","0.0111(0.0012)","0.0117(0.0016)","0.0129(0.0011)","0.0132(0.001)"
"4001_rbf","0.0347(0.0127)","0.0333(0.0074)","0.0309(0.0048)","0.0286(0.0034)","0.03(0.0052)","0.0289(0.0042)"
"4001_lkflag","0.0115(0.005)","0.0229(0.0034)","0.0235(0.0028)","0.0249(0.0028)","0.0272(0.0039)","0.0287(0.0033)"
"4002_rbf","0.0206(0.0049)","0.0176(0.0029)","0.0157(0.003)","0.0176(0.0024)","0.0159(0.0016)","0.0148(0.002)"
"4002_lkflag","0.0081(0.0031)","0.0159(0.0036)","0.0186(0.0043)","0.0204(0.0026)","0.0219(0.0026)","0.0221(0.0026)"
"4011_rbf","0.0208(0.0038)","0.0234(0.0037)","0.0233(0.004)","0.0228(0.0028)","0.0229(0.0028)","0.0217(0.0018)"
"4011_lkflag","0.0051(0.0015)","0.0099(0.0012)","0.0105(0.0016)","0.0118(0.0015)","0.0119(0.001)","0.0129(8e-04)"
"4012_rbf","0.0138(0.0021)","0.013(0.0023)","0.0141(0.0014)","0.014(0.001)","0.0136(9e-04)","0.0137(0.0012)"
"4012_lkflag","0.0049(0.0016)","0.0092(0.002)","0.0111(0.0013)","0.0121(0.0011)","0.0123(0.0013)","0.0122(0.001)"
"4021_rbf","0.0133(0.0048)","0.0111(0.0045)","0.0095(0.0025)","0.0101(0.0019)","0.0107(0.002)","0.0097(0.0017)"
"4021_lkflag","0.0065(0.0022)","0.0141(0.0048)","0.0171(0.0039)","0.019(0.0019)","0.0181(0.0032)","0.0187(0.003)"
"4022_rbf","0.0099(0.0029)","0.0098(0.0043)","0.0083(0.0027)","0.0103(0.0033)","0.0084(0.0022)","0.0072(0.0024)"
"4022_lkflag","0.008(0.0036)","0.0131(0.0055)","0.0152(0.0019)","0.0204(0.0026)","0.0195(0.0029)","0.0172(0.003)"
"4101_rbf","0.0561(0.0226)","0.0544(0.0237)","0.0409(0.0095)","0.0417(0.0109)","0.0392(0.0106)","0.0357(0.0077)"
"4101_lkflag","0.0269(0.0159)","0.0515(0.0202)","0.0598(0.0097)","0.0617(0.0103)","0.0629(0.0074)","0.073(0.0061)"
"4102_rbf","0.0102(0.0025)","0.0101(0.0018)","0.0107(0.0028)","0.0114(0.0023)","0.0101(0.0017)","0.0103(0.0018)"
"4102_lkflag","0.0046(0.0015)","0.01(0.0026)","0.0145(0.0021)","0.0137(0.0014)","0.0155(0.0015)","0.0158(0.0017)"
"4111_rbf","0.0337(0.0092)","0.0326(0.007)","0.0348(0.0063)","0.0282(0.0043)","0.0296(0.0056)","0.0289(0.0027)"
"4111_lkflag","0.0147(0.0077)","0.0272(0.0066)","0.0336(0.0068)","0.0345(0.0026)","0.0362(0.0049)","0.0405(0.0041)"
"4112_rbf","0.0215(0.007)","0.023(0.0065)","0.0217(0.0039)","0.0224(0.0025)","0.0212(0.003)","0.0222(0.0021)"
"4112_lkflag","0.0095(0.0026)","0.0215(0.0058)","0.0234(0.0047)","0.0261(0.0033)","0.0271(0.0046)","0.0287(0.0024)"
"4201_rbf","0.0309(0.0119)","0.027(0.0061)","0.0233(0.005)","0.0209(0.0037)","0.0176(0.0037)","0.0162(0.0035)"
"4201_lkflag","0.0354(0.0252)","0.0596(0.0312)","0.0714(0.0246)","0.0784(0.0138)","0.0762(0.0177)","0.0877(0.0135)"
"4202_rbf","0.0223(0.0118)","0.0169(0.0052)","0.017(0.0057)","0.014(0.005)","0.013(0.0031)","0.0134(0.0032)"
"4202_lkflag","0.0105(0.0072)","0.0248(0.0104)","0.0264(0.012)","0.0252(0.0073)","0.0316(0.0089)","0.0294(0.0045)"
"5001_rbf","0.03(0.0056)","0.0303(0.006)","0.0235(0.0034)","0.0253(0.0033)","0.0233(0.003)","0.0221(0.0036)"
"5001_lkflag","0.0099(0.0034)","0.0159(0.0031)","0.0171(0.0033)","0.0209(0.0032)","0.0197(0.0018)","0.0215(0.0017)"
"5002_rbf","0.0128(0.0031)","0.0114(0.0018)","0.0111(0.0016)","0.0106(0.0015)","0.0103(0.0012)","0.01(9e-04)"
"5002_lkflag","0.0042(0.0011)","0.0087(0.0013)","0.0099(0.0012)","0.0104(0.0012)","0.011(0.001)","0.0112(6e-04)"
"5011_rbf","0.0096(0.0021)","0.0089(0.0022)","0.0077(0.002)","0.0071(0.0013)","0.0063(8e-04)","0.0065(0.0011)"
"5011_lkflag","0.0037(0.0017)","0.007(0.0016)","0.0075(0.0014)","0.0079(6e-04)","0.0084(0.001)","0.0093(9e-04)"
"5012_rbf","0.0063(0.0013)","0.0063(0.0012)","0.0066(0.0014)","0.0057(0.001)","0.0058(5e-04)","0.0061(7e-04)"
"5012_lkflag","0.003(0.0011)","0.0058(0.0013)","0.0066(8e-04)","0.0066(8e-04)","0.0067(0.001)","0.0075(9e-04)"
"5021_rbf","0.0207(0.0027)","0.0183(0.0036)","0.0193(0.0021)","0.0176(0.0019)","0.0169(0.0011)","0.0164(0.0013)"
"5021_lkflag","0.0077(0.0028)","0.0133(0.0032)","0.0143(0.0023)","0.0158(0.0019)","0.0162(0.0017)","0.0165(0.001)"
"5022_rbf","0.0176(0.0044)","0.0152(0.0028)","0.0149(0.0015)","0.0152(0.0018)","0.0153(0.0011)","0.0145(9e-04)"
"5022_lkflag","0.0066(0.003)","0.0126(0.002)","0.0145(0.0018)","0.0157(0.0023)","0.0165(0.0012)","0.0159(0.0011)"
"5101_rbf","0.006(0.0018)","0.0041(9e-04)","0.0036(7e-04)","0.0035(7e-04)","0.0036(5e-04)","0.0034(5e-04)"
"5101_lkflag","0.0023(0.001)","0.003(8e-04)","0.0037(7e-04)","0.0042(7e-04)","0.0042(5e-04)","0.0041(3e-04)"
"5102_rbf","0.0058(0.0016)","0.0049(0.0012)","0.0058(0.0013)","0.0055(8e-04)","0.005(9e-04)","0.0049(9e-04)"
"5102_lkflag","0.0026(0.0012)","0.0039(8e-04)","0.0053(0.0011)","0.0055(5e-04)","0.0056(6e-04)","0.0057(5e-04)"
"5201_rbf","0.0093(0.0015)","0.0083(9e-04)","0.008(0.001)","0.0082(0.001)","0.008(6e-04)","0.0077(6e-04)"
"5201_lkflag","0.0027(5e-04)","0.0058(7e-04)","0.0065(9e-04)","0.0071(7e-04)","0.0076(5e-04)","0.0076(5e-04)"
"5202_rbf","0.0073(0.0013)","0.0075(0.0012)","0.0074(0.001)","0.0068(0.001)","0.007(0.0012)","0.0062(8e-04)"
"5202_lkflag","0.0026(5e-04)","0.0057(9e-04)","0.0069(9e-04)","0.0071(0.0011)","0.0073(7e-04)","0.0077(8e-04)"
"5301_rbf","0.0131(0.0029)","0.0109(0.0022)","0.0095(0.002)","0.009(0.0015)","0.01(0.0018)","0.0089(0.0016)"
"5301_lkflag","0.0053(0.0038)","0.0114(0.0027)","0.0113(0.0028)","0.0128(0.002)","0.0144(0.0026)","0.0132(0.0017)"
"5302_rbf","0.006(0.0022)","0.0063(0.0015)","0.0056(0.001)","0.0053(0.0011)","0.0051(8e-04)","0.0051(7e-04)"
"5302_lkflag","0.0032(0.0014)","0.006(8e-04)","0.0067(0.0012)","0.0069(0.0011)","0.0073(7e-04)","0.0079(7e-04)"
"5401_rbf","0.0212(0.0048)","0.019(0.0034)","0.0177(0.0034)","0.0195(0.0021)","0.0202(0.0023)","0.0196(0.0022)"
"5401_lkflag","0.0081(0.0029)","0.0129(0.0023)","0.0149(0.0024)","0.0169(0.0021)","0.0185(0.0012)","0.018(0.0014)"
"5402_rbf","0.0221(0.0056)","0.0228(0.0028)","0.0209(0.0029)","0.0218(0.0031)","0.0224(0.0036)","0.0207(0.0019)"
"5402_lkflag","0.0077(0.003)","0.0172(0.0033)","0.0175(0.0019)","0.0198(0.0023)","0.0211(0.0033)","0.0209(0.0018)"
"6001_rbf","0.0032(6e-04)","0.0032(3e-04)","0.0032(4e-04)","0.0031(4e-04)","0.003(3e-04)","0.003(3e-04)"
"6001_lkflag","0.0012(2e-04)","0.0019(3e-04)","0.0025(3e-04)","0.0024(2e-04)","0.0026(2e-04)","0.0027(2e-04)"
"6002_rbf","0.0043(9e-04)","0.0044(8e-04)","0.0048(6e-04)","0.0044(3e-04)","0.0042(4e-04)","0.0041(4e-04)"
"6002_lkflag","0.0013(4e-04)","0.0026(5e-04)","0.003(3e-04)","0.0031(2e-04)","0.0032(3e-04)","0.0033(2e-04)"
"6101_rbf","0.0042(0.0011)","0.0047(0.001)","0.004(6e-04)","0.0041(6e-04)","0.0041(8e-04)","0.0037(6e-04)"
"6101_lkflag","0.0013(5e-04)","0.0034(7e-04)","0.0033(5e-04)","0.0041(6e-04)","0.0042(4e-04)","0.0042(4e-04)"
"6102_rbf","0.0031(9e-04)","0.0033(8e-04)","0.0029(6e-04)","0.0031(5e-04)","0.0027(5e-04)","0.0026(3e-04)"
"6102_lkflag","0.0011(3e-04)","0.0029(6e-04)","0.003(5e-04)","0.0038(5e-04)","0.0039(5e-04)","0.0038(4e-04)"
"6201_rbf","0.0082(0.0011)","0.007(0.0015)","0.0068(7e-04)","0.0067(0.0013)","0.0065(7e-04)","0.0066(6e-04)"
"6201_lkflag","0.0018(5e-04)","0.0039(7e-04)","0.0047(7e-04)","0.0049(5e-04)","0.005(3e-04)","0.0053(4e-04)"
"6202_rbf","0.0035(0.0012)","0.0026(5e-04)","0.002(6e-04)","0.0021(5e-04)","0.002(4e-04)","0.0018(3e-04)"
"6202_lkflag","7e-04(3e-04)","0.0021(4e-04)","0.0023(5e-04)","0.0025(4e-04)","0.0027(3e-04)","0.0025(2e-04)"
"6211_rbf","0.0087(0.0026)","0.0079(0.0016)","0.0078(0.001)","0.0086(0.0013)","0.0072(0.0013)","0.0068(7e-04)"
"6211_lkflag","0.0033(0.0017)","0.0066(0.001)","0.0072(9e-04)","0.0086(0.0014)","0.0085(0.0011)","0.0082(6e-04)"
"6212_rbf","0.0048(9e-04)","0.0034(6e-04)","0.0037(5e-04)","0.0032(5e-04)","0.0031(5e-04)","0.0031(6e-04)"
"6212_lkflag","0.002(8e-04)","0.0031(6e-04)","0.0034(6e-04)","0.004(5e-04)","0.004(4e-04)","0.004(5e-04)"
"6221_rbf","0.0042(7e-04)","0.0039(9e-04)","0.0035(8e-04)","0.0041(9e-04)","0.0036(6e-04)","0.003(5e-04)"
"6221_lkflag","0.0017(9e-04)","0.0037(8e-04)","0.0045(8e-04)","0.0047(7e-04)","0.0049(7e-04)","0.005(5e-04)"
"6222_rbf","0.0063(0.0025)","0.005(9e-04)","0.0047(6e-04)","0.0044(8e-04)","0.0042(5e-04)","0.0042(4e-04)"
"6222_lkflag","0.0019(8e-04)","0.0035(7e-04)","0.0042(6e-04)","0.0047(4e-04)","0.0052(7e-04)","0.0051(6e-04)"
"6301_rbf","0.0182(0.0033)","0.0174(0.0021)","0.0184(0.0013)","0.0175(0.0013)","0.0172(7e-04)","0.0179(0.0015)"
"6301_lkflag","0.0057(0.0022)","0.0111(0.002)","0.0139(0.0013)","0.0143(0.0011)","0.0143(0.0016)","0.0157(0.0023)"
"6302_rbf","0.0113(0.0023)","0.0106(0.0017)","0.0104(7e-04)","0.0101(0.0016)","0.0101(0.0012)","0.01(8e-04)"
"6302_lkflag","0.0033(0.0011)","0.0056(0.0011)","0.0071(0.0012)","0.0077(9e-04)","0.0079(9e-04)","0.0083(4e-04)"
"6401_rbf","0.0046(0.0015)","0.0047(8e-04)","0.0045(9e-04)","0.0043(6e-04)","0.0039(6e-04)","0.0039(6e-04)"
"6401_lkflag","0.002(8e-04)","0.004(6e-04)","0.0042(8e-04)","0.0051(7e-04)","0.0049(5e-04)","0.0055(9e-04)"
"6402_rbf","0.0031(0.0011)","0.0035(5e-04)","0.0027(8e-04)","0.0032(9e-04)","0.0029(4e-04)","0.0028(4e-04)"
"6402_lkflag","0.0017(8e-04)","0.0041(9e-04)","0.0041(8e-04)","0.0051(7e-04)","0.005(5e-04)","0.0049(7e-04)"
"7001_rbf","0.0351(0.0104)","0.038(0.0047)","0.0348(0.0078)","0.0331(0.0053)","0.0329(0.0057)","0.0319(0.0064)"
"7001_lkflag","0.0209(0.0102)","0.0354(0.0075)","0.0394(0.006)","0.0419(0.0082)","0.0411(0.0069)","0.0445(0.006)"
"7002_rbf","0.0243(0.009)","0.0239(0.0072)","0.0212(0.0039)","0.0198(0.0043)","0.0206(0.0048)","0.0219(0.0021)"
"7002_lkflag","0.0111(0.0045)","0.0204(0.0046)","0.0207(0.0035)","0.0246(0.0033)","0.0249(0.0032)","0.0271(0.0025)"
"7011_rbf","0.0187(0.0047)","0.0202(0.0038)","0.0172(0.0012)","0.0186(0.0023)","0.0182(0.0028)","0.0176(0.0028)"
"7011_lkflag","0.0075(0.0044)","0.02(0.0024)","0.0203(0.0024)","0.0238(0.0038)","0.0243(0.0022)","0.0265(0.0028)"
"7012_rbf","0.0224(0.0088)","0.0204(0.0033)","0.0203(0.0041)","0.0184(0.0028)","0.017(0.0022)","0.0163(0.0013)"
"7012_lkflag","0.0082(0.0021)","0.0164(0.0018)","0.0198(0.002)","0.0197(0.0019)","0.0201(0.0025)","0.0222(0.0031)"
"7021_rbf","0.0286(0.0146)","0.0303(0.0122)","0.0243(0.0056)","0.0255(0.0058)","0.0193(0.0045)","0.0203(0.0065)"
"7021_lkflag","0.0197(0.0156)","0.0382(0.0171)","0.0517(0.0155)","0.0516(0.0123)","0.0554(0.0111)","0.05(0.0097)"
"7022_rbf","0.0198(0.0081)","0.0157(0.0035)","0.0144(0.0024)","0.0138(0.0027)","0.0127(0.003)","0.0123(0.0025)"
"7022_lkflag","0.0109(0.0079)","0.0223(0.0065)","0.0202(0.0065)","0.0248(0.0066)","0.0273(0.0039)","0.0255(0.003)"
"7101_rbf","0.0452(0.0124)","0.0498(0.0132)","0.0488(0.0091)","0.0409(0.0091)","0.039(0.0089)","0.0381(0.0062)"
"7101_lkflag","0.0236(0.0128)","0.0454(0.0085)","0.051(0.0088)","0.052(0.0069)","0.0555(0.0071)","0.0603(0.0095)"
"7102_rbf","0.0428(0.0111)","0.0459(0.0112)","0.0472(0.0121)","0.0429(0.0065)","0.0445(0.0065)","0.0427(0.0057)"
"7102_lkflag","0.023(0.0146)","0.0474(0.0124)","0.0545(0.0072)","0.0536(0.0075)","0.0567(0.0068)","0.0632(0.0069)"
"8101_rbf","0.0065(0.0027)","0.005(0.0018)","0.0053(0.0019)","0.0062(0.0034)","0.0055(0.0018)","0.0061(0.002)"
"8101_lkflag","0.0068(0.0041)","0.0103(0.0062)","0.0112(0.0058)","0.012(0.0046)","0.0136(0.0031)","0.0125(0.0026)"
"8102_rbf","0.0032(0.002)","0.0035(0.0017)","0.0028(0.0011)","0.0028(0.001)","0.0025(0.0012)","0.0025(5e-04)"
"8102_lkflag","0.0028(0.0027)","0.0044(0.0029)","0.0063(0.003)","0.0071(0.0023)","0.0067(0.0015)","0.007(0.0022)"
"8111_rbf","0.0079(0.0021)","0.0076(0.0012)","0.0078(0.0013)","0.0074(8e-04)","0.0076(0.001)","0.0073(6e-04)"
"8111_lkflag","0.0029(9e-04)","0.0049(6e-04)","0.0059(9e-04)","0.0068(6e-04)","0.0065(6e-04)","0.0069(5e-04)"
"8112_rbf","0.0078(0.0011)","0.0082(0.0013)","0.0077(9e-04)","0.0069(0.001)","0.007(9e-04)","0.0066(0.001)"
"8112_lkflag","0.0021(6e-04)","0.0043(7e-04)","0.0048(6e-04)","0.005(4e-04)","0.0051(3e-04)","0.0054(4e-04)"
"8121_rbf","0.017(0.0062)","0.0144(0.003)","0.0163(0.0048)","0.0155(0.003)","0.014(0.0023)","0.0128(0.0015)"
"8121_lkflag","0.0087(0.0051)","0.014(0.0037)","0.0181(0.0036)","0.0204(0.0032)","0.0218(0.0024)","0.0204(0.0023)"
"8122_rbf","0.0089(0.0031)","0.0098(0.0028)","0.0092(0.0018)","0.01(0.0014)","0.0089(0.0021)","0.0102(0.0015)"
"8122_lkflag","0.0047(0.0019)","0.0095(0.0031)","0.0119(0.0021)","0.0122(0.0026)","0.0128(0.0021)","0.014(0.0012)"
"8201_rbf","0.0139(0.0016)","0.0142(0.0018)","0.0129(0.0016)","0.0138(0.001)","0.014(6e-04)","0.014(7e-04)"
"8201_lkflag","0.0035(7e-04)","0.007(8e-04)","0.0071(7e-04)","0.0083(8e-04)","0.0089(6e-04)","0.0092(6e-04)"
"8202_rbf","0.0076(0.0013)","0.0081(0.0011)","0.0081(0.001)","0.0075(7e-04)","0.0075(4e-04)","0.0073(4e-04)"
"8202_lkflag","0.0019(3e-04)","0.0036(5e-04)","0.0044(4e-04)","0.0044(2e-04)","0.0049(2e-04)","0.0051(4e-04)"
"8211_rbf","0.0198(0.0102)","0.0141(0.0038)","0.0124(0.0025)","0.0125(0.0035)","0.0115(0.0036)","0.0134(0.002)"
"8211_lkflag","0.0099(0.0067)","0.0176(0.0082)","0.0179(0.0029)","0.0206(0.0049)","0.0223(0.0044)","0.0235(0.0038)"
"8212_rbf","0.0194(0.0069)","0.0253(0.004)","0.0231(0.0054)","0.0229(0.0045)","0.0202(0.0045)","0.0185(0.0051)"
"8212_lkflag","0.0072(0.0046)","0.0145(0.0039)","0.0182(0.0053)","0.0165(0.0027)","0.016(0.0023)","0.0168(0.0032)"
"8301_rbf","0.0196(0.0052)","0.0191(0.0014)","0.0199(0.0031)","0.0199(0.0021)","0.0185(0.0015)","0.0191(0.0016)"
"8301_lkflag","0.0065(0.002)","0.0111(0.0018)","0.0138(0.002)","0.015(0.0014)","0.0146(0.001)","0.0155(0.0017)"
"8302_rbf","0.0143(0.0021)","0.0128(0.0014)","0.0123(0.0012)","0.0128(0.0013)","0.0129(0.0011)","0.0127(9e-04)"
"8302_lkflag","0.0051(9e-04)","0.008(0.0011)","0.0091(8e-04)","0.0102(8e-04)","0.0116(0.0012)","0.0108(0.0011)"
