"","5000","10000","15000","20000","25000","30000"
"3002_lkflag","0.0088(0.0028)","0.0155(0.0042)","0.0168(0.0018)","0.019(0.003)","0.0183(0.0018)","0.0205(0.0021)"
"4001_rbf","0.0406(0.0112)","0.035(0.0047)","0.0353(0.0065)","0.0334(0.0059)","0.0369(0.0064)","0.0318(0.0033)"
"4001_lkflag","0.0213(0.0095)","0.0294(0.0057)","0.0381(0.0054)","0.0354(0.0038)","0.04(0.0028)","0.0369(0.0029)"
"4002_rbf","0.0305(0.0129)","0.0328(0.0103)","0.027(0.0049)","0.0282(0.0034)","0.0273(0.0039)","0.0252(0.0041)"
"4002_lkflag","0.0123(0.006)","0.0222(0.0083)","0.0248(0.0038)","0.0266(0.0033)","0.0287(0.0038)","0.0301(0.005)"
"4011_rbf","0.0231(0.0056)","0.0237(0.0047)","0.0211(0.0031)","0.0211(0.0018)","0.0204(0.0032)","0.0196(0.0019)"
"4011_lkflag","0.0069(0.0019)","0.0117(0.0019)","0.0142(0.0017)","0.0138(0.0019)","0.0139(0.0012)","0.0148(0.0015)"
"4012_rbf","0.0247(0.0062)","0.0217(0.0028)","0.0202(0.0028)","0.0198(0.0017)","0.0195(0.0021)","0.0193(0.0023)"
"4012_lkflag","0.0065(0.0025)","0.0113(0.002)","0.0124(0.0014)","0.0135(0.0015)","0.0136(0.0014)","0.0148(0.0013)"
"4021_rbf","0.0151(0.0074)","0.0191(0.0046)","0.0156(0.0034)","0.0153(0.0021)","0.0124(0.0035)","0.0145(0.0035)"
"4021_lkflag","0.0117(0.0097)","0.0227(0.0103)","0.0218(0.0059)","0.0234(0.005)","0.024(0.0045)","0.0272(0.0066)"
"4022_rbf","0.0238(0.0095)","0.0284(0.0124)","0.0232(0.0056)","0.0216(0.0054)","0.0183(0.0044)","0.0179(0.0045)"
"4022_lkflag","0.0097(0.0097)","0.0256(0.0154)","0.0309(0.0097)","0.0369(0.0071)","0.0326(0.0058)","0.0388(0.0082)"
"4101_rbf","0.0299(0.0084)","0.0203(0.0061)","0.0194(0.0049)","0.021(0.0068)","0.0185(0.0023)","0.0187(0.0029)"
"4101_lkflag","0.0101(0.0042)","0.0168(0.0067)","0.0203(0.0059)","0.023(0.0025)","0.0241(0.0041)","0.0266(0.0056)"
"4102_rbf","0.0186(0.0061)","0.0186(0.0063)","0.016(0.0035)","0.0172(0.0038)","0.0156(0.0026)","0.0148(0.0027)"
"4102_lkflag","0.0084(0.0035)","0.0145(0.0036)","0.0147(0.0034)","0.0171(0.0039)","0.0176(0.0018)","0.018(0.0026)"
"4111_rbf","0.0233(0.0147)","0.0241(0.0076)","0.0256(0.0054)","0.0273(0.0058)","0.0235(0.0058)","0.0223(0.0033)"
"4111_lkflag","0.0148(0.016)","0.0254(0.01)","0.0327(0.0082)","0.0356(0.0075)","0.0359(0.008)","0.0333(0.0054)"
"4112_rbf","0.0209(0.0059)","0.0218(0.0042)","0.0194(0.0026)","0.017(0.0034)","0.0195(0.0041)","0.0177(0.0023)"
"4112_lkflag","0.0104(0.0043)","0.0189(0.0044)","0.0217(0.0028)","0.0208(0.0031)","0.0238(0.0027)","0.0238(0.003)"
"4201_rbf","0.0212(0.0149)","0.0204(0.0115)","0.017(0.0053)","0.0177(0.0044)","0.0159(0.0031)","0.0121(0.0032)"
"4201_lkflag","0.0357(0.0461)","0.0464(0.0284)","0.0416(0.0182)","0.0509(0.0212)","0.0618(0.0192)","0.0485(0.0131)"
"4202_rbf","0.0173(0.0063)","0.0176(0.0031)","0.0155(0.0049)","0.0118(0.0033)","0.0103(0.0019)","0.0099(0.0036)"
"4202_lkflag","0.0189(0.0175)","0.0322(0.0091)","0.0419(0.0084)","0.0395(0.0094)","0.0422(0.0093)","0.0432(0.0077)"
"5001_rbf","0.0225(0.0055)","0.0171(0.0037)","0.0161(0.0017)","0.0154(0.0023)","0.0144(0.0021)","0.015(0.0023)"
"5001_lkflag","0.005(0.0028)","0.0114(0.0027)","0.0125(0.0021)","0.0134(0.002)","0.0138(0.0017)","0.0142(0.0012)"
"5002_rbf","0.0242(0.0058)","0.0191(0.0029)","0.0163(0.003)","0.0138(0.0026)","0.0134(0.0024)","0.0125(0.0013)"
"5002_lkflag","0.0048(0.0015)","0.0085(0.0023)","0.0098(0.0019)","0.0103(0.0011)","0.0108(9e-04)","0.0121(0.0012)"
"5011_rbf","0.0163(0.006)","0.0113(0.0016)","0.0104(0.0022)","0.0107(0.0014)","0.0085(0.0016)","0.0089(0.0013)"
"5011_lkflag","0.0041(0.0014)","0.0075(0.0016)","0.0095(0.0013)","0.0105(0.0013)","0.0098(0.0014)","0.0108(0.0013)"
"5012_rbf","0.0155(0.0052)","0.0135(0.0033)","0.0123(0.0022)","0.011(0.0018)","0.0108(0.002)","0.0099(0.0014)"
"5012_lkflag","0.0057(0.0021)","0.0106(0.0027)","0.0143(0.0025)","0.0147(0.0022)","0.0147(0.0019)","0.0151(0.0023)"
"5021_rbf","0.0337(0.0123)","0.0247(0.0045)","0.0256(0.003)","0.0261(0.0035)","0.0253(0.004)","0.0242(0.0038)"
"5021_lkflag","0.0085(0.0032)","0.0133(0.0023)","0.0168(0.003)","0.0183(0.003)","0.0209(0.003)","0.0199(0.002)"
"5022_rbf","0.0169(0.003)","0.0168(0.0026)","0.0152(0.0017)","0.0157(0.0023)","0.0138(0.0016)","0.0135(0.0016)"
"5022_lkflag","0.0052(7e-04)","0.0106(0.0017)","0.0119(0.0016)","0.0129(0.0021)","0.0133(0.0015)","0.0137(0.0011)"
"5101_rbf","0.0068(0.0025)","0.0054(0.0015)","0.0049(0.0012)","0.0038(7e-04)","0.0043(7e-04)","0.0039(6e-04)"
"5101_lkflag","0.0019(9e-04)","0.0035(0.0011)","0.0046(5e-04)","0.0046(5e-04)","0.0052(4e-04)","0.0054(8e-04)"
"5102_rbf","0.0085(0.0025)","0.0069(0.0014)","0.0065(0.0012)","0.0056(8e-04)","0.0056(9e-04)","0.0051(4e-04)"
"5102_lkflag","0.0035(0.0015)","0.0064(0.0016)","0.0068(0.0011)","0.0075(6e-04)","0.008(9e-04)","0.0079(9e-04)"
"5201_rbf","0.0075(0.002)","0.0081(0.0014)","0.0069(8e-04)","0.0067(7e-04)","0.0066(7e-04)","0.0063(5e-04)"
"5201_lkflag","0.0023(9e-04)","0.0044(7e-04)","0.0046(7e-04)","0.0052(6e-04)","0.0053(5e-04)","0.0055(5e-04)"
"5202_rbf","0.0072(0.0028)","0.0063(7e-04)","0.0055(7e-04)","0.0055(7e-04)","0.0057(6e-04)","0.0054(7e-04)"
"5202_lkflag","0.0024(9e-04)","0.0042(6e-04)","0.0047(7e-04)","0.005(4e-04)","0.006(6e-04)","0.0057(9e-04)"
"5301_rbf","0.0037(0.0013)","0.0034(9e-04)","0.0032(5e-04)","0.0029(6e-04)","0.0029(5e-04)","0.0028(4e-04)"
"5301_lkflag","0.002(0.0012)","0.0028(4e-04)","0.0033(5e-04)","0.0035(6e-04)","0.0037(7e-04)","0.0042(5e-04)"
"5302_rbf","0.0034(0.0011)","0.0032(0.0011)","0.003(5e-04)","0.0028(4e-04)","0.0029(3e-04)","0.0026(4e-04)"
"5302_lkflag","0.0022(0.0014)","0.0034(9e-04)","0.0044(0.0012)","0.0046(0.0011)","0.0052(9e-04)","0.0049(2e-04)"
"5401_rbf","0.0192(0.0051)","0.0246(0.0062)","0.025(0.0016)","0.0218(0.0017)","0.0224(0.0025)","0.0212(0.0021)"
"5401_lkflag","0.0072(0.0019)","0.0153(0.0018)","0.0178(0.0021)","0.0191(0.0017)","0.0192(0.0018)","0.0206(0.0015)"
"5402_rbf","0.0169(0.0029)","0.0158(0.002)","0.0147(0.0017)","0.014(0.0014)","0.0141(0.0022)","0.0135(0.0013)"
"5402_lkflag","0.0048(7e-04)","0.0097(0.0019)","0.0111(0.0013)","0.0123(0.0014)","0.012(0.0014)","0.0122(0.001)"
"6001_rbf","0.0065(0.0017)","0.0059(8e-04)","0.0061(8e-04)","0.0055(5e-04)","0.0055(3e-04)","0.0052(4e-04)"
"6001_lkflag","0.0018(4e-04)","0.0031(6e-04)","0.004(4e-04)","0.0042(2e-04)","0.0043(4e-04)","0.0043(3e-04)"
"6002_rbf","0.0058(0.0014)","0.005(7e-04)","0.0048(8e-04)","0.0049(3e-04)","0.0045(3e-04)","0.0044(4e-04)"
"6002_lkflag","0.0016(4e-04)","0.0026(3e-04)","0.0031(1e-04)","0.0034(3e-04)","0.0036(3e-04)","0.0037(2e-04)"
"6101_rbf","0.0117(0.0029)","0.0092(0.0025)","0.0082(0.0016)","0.0076(0.001)","0.0072(0.001)","0.007(0.0014)"
"6101_lkflag","0.0039(0.0015)","0.0064(0.0014)","0.007(0.0011)","0.0081(9e-04)","0.0082(8e-04)","0.0084(9e-04)"
"6102_rbf","0.0122(0.0031)","0.0099(0.0029)","0.0102(0.0017)","0.0084(0.0013)","0.0089(0.0014)","0.0083(9e-04)"
"6102_lkflag","0.0039(0.0012)","0.0083(0.0014)","0.0104(0.0018)","0.0098(0.0013)","0.0105(8e-04)","0.0108(0.0013)"
"6201_rbf","0.0149(0.0026)","0.0151(0.0053)","0.0134(0.0027)","0.014(0.0024)","0.0108(0.0016)","0.0107(0.0015)"
"6201_lkflag","0.0042(0.0016)","0.0071(0.0015)","0.0085(0.0013)","0.0091(0.001)","0.0093(9e-04)","0.0088(0.0011)"
"6202_rbf","0.0104(0.0025)","0.0071(0.0021)","0.0074(0.0016)","0.0053(9e-04)","0.0056(0.0011)","0.0056(5e-04)"
"6202_lkflag","0.0036(0.0013)","0.0057(0.0014)","0.0069(0.0013)","0.0079(0.0011)","0.008(0.001)","0.0083(9e-04)"
"6211_rbf","0.0072(0.0028)","0.0069(0.0015)","0.0064(0.0014)","0.0053(0.0012)","0.0052(8e-04)","0.0047(7e-04)"
"6211_lkflag","0.003(0.0011)","0.0058(0.0012)","0.0078(0.0013)","0.0068(0.001)","0.0077(0.001)","0.0076(9e-04)"
"6212_rbf","0.005(0.0018)","0.0046(8e-04)","0.0042(5e-04)","0.0037(7e-04)","0.0035(5e-04)","0.0033(3e-04)"
"6212_lkflag","0.0018(7e-04)","0.0032(6e-04)","0.0039(5e-04)","0.0047(7e-04)","0.0048(6e-04)","0.0046(5e-04)"
"6221_rbf","0.0047(0.001)","0.0044(0.0011)","0.0037(8e-04)","0.0034(6e-04)","0.0034(4e-04)","0.0032(4e-04)"
"6221_lkflag","0.0019(5e-04)","0.004(7e-04)","0.0044(7e-04)","0.0046(7e-04)","0.0047(5e-04)","0.0049(6e-04)"
"6222_rbf","0.008(0.0017)","0.0071(0.0015)","0.0058(0.001)","0.0048(8e-04)","0.0048(0.001)","0.0044(6e-04)"
"6222_lkflag","0.0024(8e-04)","0.0051(6e-04)","0.0058(0.001)","0.0064(0.001)","0.0064(6e-04)","0.0065(6e-04)"
"6301_rbf","0.0252(0.0072)","0.0246(0.0023)","0.0224(0.0021)","0.0222(0.003)","0.0215(0.0017)","0.0224(0.0018)"
"6301_lkflag","0.0063(0.0016)","0.0111(0.0014)","0.0143(0.0016)","0.0152(9e-04)","0.0159(0.0011)","0.0162(9e-04)"
"6302_rbf","0.0305(0.0065)","0.0323(0.0072)","0.0282(0.0041)","0.0264(0.0038)","0.0268(0.0022)","0.0255(0.0031)"
"6302_lkflag","0.0067(0.0019)","0.0118(0.0018)","0.013(0.0017)","0.0135(9e-04)","0.0145(0.0015)","0.0155(7e-04)"
"6401_rbf","0.0084(0.0018)","0.0065(7e-04)","0.0054(0.0014)","0.0051(8e-04)","0.0047(5e-04)","0.0042(7e-04)"
"6401_lkflag","0.0026(0.0011)","0.0047(9e-04)","0.0055(0.0012)","0.0054(9e-04)","0.0058(9e-04)","0.0058(6e-04)"
"6402_rbf","0.0039(0.001)","0.004(7e-04)","0.004(8e-04)","0.0034(8e-04)","0.0032(5e-04)","0.0031(5e-04)"
"6402_lkflag","0.002(0.0012)","0.0038(0.0013)","0.0041(6e-04)","0.0042(8e-04)","0.0044(7e-04)","0.0046(7e-04)"
"7001_rbf","0.0402(0.0154)","0.0358(0.0069)","0.0292(0.0082)","0.0292(0.0022)","0.0348(0.0069)","0.0283(0.0041)"
"7001_lkflag","0.0198(0.0105)","0.0261(0.0047)","0.0313(0.007)","0.033(0.0052)","0.0387(0.0056)","0.0347(0.0038)"
"7002_rbf","0.0443(0.0141)","0.0429(0.0117)","0.048(0.0124)","0.042(0.0103)","0.0413(0.0054)","0.0397(0.0081)"
"7002_lkflag","0.0144(0.0041)","0.0305(0.0073)","0.0383(0.0048)","0.0392(0.0052)","0.0422(0.0048)","0.041(0.0049)"
"7011_rbf","0.0231(0.0064)","0.0196(0.0056)","0.0204(0.0046)","0.0172(0.0033)","0.0167(0.0036)","0.0173(0.0052)"
"7011_lkflag","0.013(0.004)","0.0201(0.0049)","0.026(0.0027)","0.0236(0.0025)","0.0271(0.0034)","0.0281(0.0033)"
"7012_rbf","0.0273(0.009)","0.0211(0.0074)","0.0217(0.0047)","0.0234(0.0044)","0.0199(0.0051)","0.0185(0.0028)"
"7012_lkflag","0.011(0.0049)","0.022(0.0037)","0.0245(0.0052)","0.0248(0.0041)","0.0254(0.0031)","0.0271(0.0025)"
"7021_rbf","0.0207(0.0061)","0.0187(0.0055)","0.0172(0.0046)","0.015(0.0031)","0.018(0.0032)","0.0186(0.0054)"
"7021_lkflag","0.0112(0.0071)","0.0237(0.0051)","0.0321(0.0075)","0.0324(0.005)","0.0332(0.008)","0.0353(0.0061)"
"7022_rbf","0.0354(0.0145)","0.0296(0.0095)","0.02(0.0078)","0.0198(0.0051)","0.0176(0.0038)","0.0162(0.0048)"
"7022_lkflag","0.0247(0.0145)","0.0521(0.0204)","0.0488(0.0154)","0.052(0.0101)","0.0601(0.0117)","0.0601(0.0087)"
"7101_rbf","0.0379(0.0102)","0.0336(0.0092)","0.0304(0.0068)","0.0285(0.007)","0.0242(0.0045)","0.0242(0.0043)"
"7101_lkflag","0.0166(0.0058)","0.0277(0.0097)","0.0323(0.0067)","0.031(0.0052)","0.0307(0.0037)","0.0375(0.0055)"
"7102_rbf","0.0249(0.006)","0.0212(0.006)","0.0238(0.0045)","0.0184(0.0024)","0.0207(0.0033)","0.017(0.0038)"
"7102_lkflag","0.009(0.0026)","0.0227(0.0038)","0.0271(0.0031)","0.0245(0.0034)","0.0291(0.0044)","0.029(0.0039)"
"8101_rbf","0.0038(0.0019)","0.0044(0.001)","0.0045(0.0015)","0.0036(8e-04)","0.0032(0.0012)","0.0029(8e-04)"
"8101_lkflag","0.0052(0.0038)","0.0064(0.0022)","0.0095(0.002)","0.0092(0.0011)","0.0086(0.0021)","0.0088(0.0011)"
"8102_rbf","0.0044(0.0025)","0.0031(0.0019)","0.003(0.0017)","0.0033(7e-04)","0.0025(6e-04)","0.0026(5e-04)"
"8102_lkflag","0.0038(0.0037)","0.0039(0.002)","0.005(0.0021)","0.0056(0.0013)","0.0067(9e-04)","0.0064(0.001)"
"8111_rbf","0.0101(0.002)","0.0079(0.0022)","0.0073(0.0012)","0.0066(0.001)","0.0061(0.0011)","0.0059(6e-04)"
"8111_lkflag","0.0025(0.001)","0.0042(8e-04)","0.0054(8e-04)","0.0055(5e-04)","0.0054(5e-04)","0.0056(5e-04)"
"8112_rbf","0.0069(0.0018)","0.0055(9e-04)","0.0053(7e-04)","0.005(7e-04)","0.0047(4e-04)","0.0049(4e-04)"
"8112_lkflag","0.0024(8e-04)","0.0039(7e-04)","0.0042(4e-04)","0.0044(6e-04)","0.0047(3e-04)","0.0048(5e-04)"
"8121_rbf","0.0168(0.0034)","0.0152(0.0035)","0.0146(0.0021)","0.0145(0.0027)","0.0128(0.0027)","0.0135(0.0021)"
"8121_lkflag","0.0063(0.0027)","0.014(0.0021)","0.0166(0.0028)","0.0191(0.0038)","0.0176(0.0034)","0.0186(0.0014)"
"8122_rbf","0.009(0.0038)","0.0072(0.0016)","0.0094(0.0023)","0.0092(0.0014)","0.0085(0.0024)","0.0081(0.0015)"
"8122_lkflag","0.0052(0.0022)","0.009(0.002)","0.0113(0.0019)","0.0114(0.0013)","0.0117(0.0023)","0.0127(0.0013)"
"8201_rbf","0.0156(0.003)","0.0122(0.0016)","0.011(0.0012)","0.0107(9e-04)","0.0096(7e-04)","0.0097(6e-04)"
"8201_lkflag","0.0026(7e-04)","0.0049(8e-04)","0.0056(6e-04)","0.006(4e-04)","0.0063(4e-04)","0.0065(4e-04)"
"8202_rbf","0.0096(0.0012)","0.0085(0.001)","0.0085(0.001)","0.0075(7e-04)","0.008(6e-04)","0.0077(7e-04)"
"8202_lkflag","0.002(4e-04)","0.0043(5e-04)","0.0047(5e-04)","0.0048(3e-04)","0.0052(3e-04)","0.0053(4e-04)"
"8211_rbf","0.009(0.0023)","0.0069(0.002)","0.0075(0.0014)","0.0075(0.0017)","0.0071(0.0015)","0.0072(0.0011)"
"8211_lkflag","0.0039(0.0013)","0.0068(0.0027)","0.0095(0.0016)","0.0105(9e-04)","0.01(0.0018)","0.0104(0.0012)"
"8212_rbf","0.0079(0.002)","0.0072(0.0023)","0.0071(0.0017)","0.007(0.0018)","0.0055(0.0014)","0.0053(0.0012)"
"8212_lkflag","0.0039(0.0017)","0.0075(0.0028)","0.0084(0.0018)","0.0099(0.0017)","0.0099(0.0019)","0.0098(9e-04)"
"8301_rbf","0.0143(0.0027)","0.0119(0.0013)","0.0114(0.0014)","0.011(0.0012)","0.0109(0.0015)","0.0101(5e-04)"
"8301_lkflag","0.0042(0.001)","0.0067(0.0011)","0.008(8e-04)","0.0086(0.0011)","0.0087(8e-04)","0.0089(6e-04)"
"8302_rbf","0.0079(0.0012)","0.008(0.0013)","0.0078(0.0012)","0.0076(9e-04)","0.0073(9e-04)","0.007(7e-04)"
"8302_lkflag","0.0027(8e-04)","0.0051(6e-04)","0.0057(6e-04)","0.0064(5e-04)","0.0064(6e-04)","0.0068(5e-04)"
